A,69.59,A190816P00087500,put,8/16/19,87.5,7.6,15.5,20.2,0,0,0.9777,-1,0,2.0097,0
A,69.59,A190816C00090000,call,8/16/19,90,0.01,0,0.04,0,150,1.0356,0,0,0,0
A,69.59,A190816P00090000,put,8/16/19,90,14,18,22.55,0,0,0.9777,-1,0,2.0672,0
A,69.59,A190816C00095000,call,8/16/19,95,0.34,0,0.04,0,17,1.0356,0,0,0,0
A,69.59,A190816P00095000,put,8/16/19,95,15.7,23.15,27.65,0,0,0.9777,-1,0,2.182,0
A,69.59,A190920C00055000,call,9/20/19,55,0,12.6,17.15,0,0,0.468,0.9558,0.0092,-6.0748,2.0227
A,69.59,A190920P00055000,put,9/20/19,55,0.11,0.08,0.2,15,25,0.4343,-0.034,0.008,-3.6055,1.6329
A,69.59,A190920C00060000,call,9/20/19,60,10.57,9.55,10.85,6,3,0.3805,0.9083,0.02,-8.2259,3.5647
A,69.59,A190920P00060000,put,9/20/19,60,0.35,0.29,0.38,57,174,0.3703,-0.0863,0.0196,-6.3722,3.4078
A,69.59,A190920C00062500,call,9/20/19,62.5,9.24,7.55,8.1,5,8,0.3468,0.8578,0.03,-9.9166,4.8708
A,69.59,A190920P00062500,put,9/20/19,62.5,0.53,0.51,0.65,55,3041,0.3479,-0.1429,0.03,-8.5392,4.8866
A,69.59,A190920C00065000,call,9/20/19,65,5.73,5.45,5.9,27,35,0.3189,0.7763,0.0433,-11.7718,6.4725
A,69.59,A190920P00065000,put,9/20/19,65,0.9,0.85,1.02,213,393,0.3187,-0.2236,0.0433,-10.2723,6.4705
A,69.59,A190920C00067500,call,9/20/19,67.5,3.75,3.6,3.85,56,104,0.2876,0.6592,0.0589,-12.7633,7.9403
A,69.59,A190920P00067500,put,9/20/19,67.5,1.54,1.47,1.58,48,124,0.2927,-0.3428,0.058,-11.4486,7.9583
A,69.59,A190920C00070000,call,9/20/19,70,2.28,2.15,2.28,154,432,0.2705,0.4995,0.0681,-12.8159,8.6378
A,69.59,A190920P00070000,put,9/20/19,70,2.49,2.41,2.55,272,631,0.2717,-0.5004,0.0678,-11.2651,8.6378
A,69.59,A190920C00072500,call,9/20/19,72.5,1.15,1.05,1.13,276,288,0.2495,0.3227,0.0664,-10.5034,7.7697
A,69.59,A190920P00072500,put,9/20/19,72.5,3.75,3.7,4.15,38,31,0.2601,-0.6694,0.0644,-9.3816,7.8468
A,69.59,A190920C00075000,call,9/20/19,75,0.57,0.37,0.57,92,726,0.239,0.1737,0.0496,-7.1236,5.5545
A,69.59,A190920P00075000,put,9/20/19,75,4.7,5.55,6.1,1,3,0.2552,-0.8093,0.0492,-6.3362,5.8895
A,69.59,A190920C00077500,call,9/20/19,77.5,0.2,0.16,0.24,39,67,0.2408,0.0854,0.0299,-4.3362,3.3803
A,69.59,A190920P00077500,put,9/20/19,77.5,9.6,6.95,9.05,0,7,0.2614,-0.8954,0.032,-3.6862,3.9265
A,69.59,A190920C00080000,call,9/20/19,80,0.07,0.03,0.13,11,45,0.2385,0.035,0.015,-2.1166,1.674
A,69.59,A190920P00080000,put,9/20/19,80,0,8.05,12.55,0,0,0.2708,-0.9436,0.0193,-1.6881,2.4556
A,69.59,A190920C00085000,call,9/20/19,85,0.05,0,0.05,0,1,0.2724,0.011,0.0049,-0.8969,0.6253
A,69.59,A190920P00085000,put,9/20/19,85,0,13,17.55,0,0,0.2708,-0.9894,0.0048,1.0847,0.6055
A,69.59,A190920C00090000,call,9/20/19,90,0,0,0.04,0,0,0.2724,0.0015,0.0008,-0.1518,0.1062
A,69.59,A190920P00090000,put,9/20/19,90,0,18.05,22.5,0,0,0.2708,-0.9986,0.0008,1.9196,0.1007
A,69.59,A190920C00095000,call,9/20/19,95,0,0,0.04,0,0,0.2724,0.0002,0.0001,-0.0186,0.0131
A,69.59,A190920P00095000,put,9/20/19,95,0,23,27.5,0,0,0.2708,-0.9999,0.0001,2.1601,0.0121
A,69.59,A190920C00100000,call,9/20/19,100,0,0,0.04,0,0,0.2724,0,0,-0.0017,0.0012
A,69.59,A190920P00100000,put,9/20/19,100,0,28.05,32.55,0,0,0.2708,-1,0,2.2902,0.0011
A,69.59,A191115C00045000,call,11/15/19,45,0,22.55,27.2,0,0,0.3203,0.9977,0.0006,-1.1828,0.2483
A,69.59,A191115P00045000,put,11/15/19,45,0.19,0,0.26,3,9,0.3692,-0.0065,0.0014,-0.4574,0.635
A,69.59,A191115C00047500,call,11/15/19,47.5,0,20.2,24.8,0,0,0.3203,0.9938,0.0016,-1.4653,0.611
A,69.59,A191115P00047500,put,11/15/19,47.5,0.43,0.03,0.28,0,50,0.4004,-0.0209,0.0036,-1.3637,1.7495
A,69.59,A191115C00050000,call,11/15/19,50,21.3,17.6,20.8,20,30,0.3203,0.9853,0.0033,-1.944,1.292
A,69.59,A191115P00050000,put,11/15/19,50,0.23,0.09,0.22,1,81,0.3692,-0.0278,0.005,-1.5943,2.226
A,69.59,A191115C00055000,call,11/15/19,55,14.6,13.05,16.1,0,3,0.3203,0.9435,0.0102,-3.6922,3.9578
A,69.59,A191115P00055000,put,11/15/19,55,0.54,0.3,0.74,4,24,0.3666,-0.0799,0.0116,-3.6466,5.168
A,69.59,A191115C00060000,call,11/15/19,60,10.35,9.9,12.4,0,5,0.2928,0.8697,0.0208,-5.4616,7.377
A,69.59,A191115P00060000,put,11/15/19,60,2.1,0.77,0.98,0,345,0.314,-0.1448,0.0208,-4.7213,7.9257
A,69.59,A191115C00062500,call,11/15/19,62.5,9.05,8.35,9.15,0,4,0.3004,0.7963,0.0271,-6.9867,9.8534
A,69.59,A191115P00062500,put,11/15/19,62.5,1.35,1.17,1.52,50,121,0.306,-0.2072,0.0268,-5.7244,9.9542
A,69.59,A191115C00065000,call,11/15/19,65,6.9,6.4,6.95,3,107,0.2743,0.7283,0.0347,-7.339,11.5455
A,69.59,A191115P00065000,put,11/15/19,65,1.5,1.76,2.13,2,110,0.2945,-0.2824,0.033,-6.4277,11.7657
A,69.59,A191115C00067500,call,11/15/19,67.5,5.28,4.85,5.25,12,117,0.27,0.6315,0.0401,-7.975,13.1259
A,69.59,A191115P00067500,put,11/15/19,67.5,2.25,2.55,2.99,227,96,0.285,-0.3724,0.0381,-6.8418,13.171
A,69.59,A191115C00070000,call,11/15/19,70,3.74,3.4,3.85,47,289,0.2615,0.5257,0.0437,-7.9985,13.8587
A,69.59,A191115P00070000,put,11/15/19,70,3.74,3.65,4.05,28,145,0.2771,-0.4727,0.0413,-6.8274,13.8551
A,69.59,A191115C00072500,call,11/15/19,72.5,2.45,2.22,2.69,32,187,0.2523,0.4145,0.0444,-7.4461,13.5675
A,69.59,A191115P00072500,put,11/15/19,72.5,5.2,4.85,5.4,10,200,0.2652,-0.5789,0.0424,-6.1717,13.6149
A,69.59,A191115C00075000,call,11/15/19,75,1.69,1.24,1.96,24,227,0.2464,0.3088,0.0411,-6.4937,12.2609
A,69.59,A191115P00075000,put,11/15/19,75,6.6,6.5,7.15,0,108,0.2663,-0.6745,0.0389,-5.4366,12.5374
A,69.59,A191115C00077500,call,11/15/19,77.5,0.01,0.66,1.3,0,275,0.2399,0.215,0.035,-5.1972,10.1713
A,69.59,A191115P00077500,put,11/15/19,77.5,8.2,8.35,10,0,22,0.3034,-0.7243,0.0316,-5.6835,11.6304
A,69.59,A191115C00080000,call,11/15/19,80,0.53,0.42,0.78,81,711,0.2393,0.1453,0.0274,-4.0182,7.946
A,69.59,A191115P00080000,put,11/15/19,80,10.4,8.6,12.45,0,7,0.2916,-0.8005,0.0275,-4.1378,9.7314
A,69.59,A191115C00082500,call,11/15/19,82.5,0.26,0.23,0.46,0,84,0.2369,0.092,0.02,-2.8602,5.7477
A,69.59,A191115P00082500,put,11/15/19,82.5,0,11.4,15.3,0,0,0.2998,-0.8465,0.0227,-3.2811,8.2426
A,69.59,A191115C00085000,call,11/15/19,85,0.16,0.04,0.28,10,15,0.2192,0.043,0.012,-1.4586,3.1801
A,69.59,A191115P00085000,put,11/15/19,85,0,13.1,17.7,0,0,0.3104,-0.8797,0.0185,-2.5633,6.9748
A,69.59,A191115C00087500,call,11/15/19,87.5,0.12,0,0.17,0,118,0.2442,0.0386,0.0099,-1.482,2.9166
A,69.59,A191115P00087500,put,11/15/19,87.5,12.1,15.5,20.2,0,0,0.3235,-0.903,0.0152,-2.0079,5.9748
A,69.59,A191115C00090000,call,11/15/19,90,0.04,0,0.1,0,266,0.2484,0.0249,0.0067,-1.045,2.0287
A,69.59,A191115P00090000,put,11/15/19,90,13.75,18,22.75,0,0,0.3391,-0.9189,0.0127,-1.609,5.2304
A,69.59,A191115C00095000,call,11/15/19,95,0,0,0.05,0,21,0.2611,0.0115,0.0033,-0.5638,1.047
A,69.59,A191115P00095000,put,11/15/19,95,14.6,23,27.8,0,0,0.3776,-0.9361,0.0095,-1.2104,4.3547
A,69.59,A191115C00100000,call,11/15/19,100,0.08,0,0.04,0,3,0.2796,0.0065,0.0019,-0.3673,0.6395
A,69.59,A191115P00100000,put,11/15/19,100,0,28,32.8,0,0,0.3776,-0.9636,0.0061,0.1356,2.7755
A,69.59,A191115C00105000,call,11/15/19,105,0,0,0.04,0,0,0.2796,0.0023,0.0007,-0.1451,0.2532
A,69.59,A191115P00105000,put,11/15/19,105,0,33,37.7,0,0,0.3776,-0.98,0.0037,1.0939,1.6886
A,69.59,A191115C00110000,call,11/15/19,110,0,0,0.04,0,0,0.2796,0.0008,0.0003,-0.0534,0.0935
A,69.59,A191115P00110000,put,11/15/19,110,0,38,42.2,0,0,0.3776,-0.9893,0.0022,1.7505,0.9881
A,69.59,A191115C00115000,call,11/15/19,115,0,0,0.04,0,0,0.2796,0.0003,0.0001,-0.0186,0.0325
A,69.59,A191115P00115000,put,11/15/19,115,0,43,47.7,0,0,0.3776,-0.9944,0.0012,2.1957,0.5595
A,69.59,A200117C00037500,call,1/17/20,37.5,0,30.25,34.8,0,0,0.3061,0.9994,0.0001,-0.8848,0.0905
A,69.59,A200117P00037500,put,1/17/20,37.5,0.16,0,0.22,0,34,0.4145,-0.0069,0.001,-0.4124,0.8658
A,69.59,A200117C00040000,call,1/17/20,40,0,27.5,32.2,0,0,0.3061,0.9983,0.0004,-0.9963,0.2466
A,69.59,A200117P00040000,put,1/17/20,40,0.39,0.03,0.29,0,45,0.4291,-0.0154,0.002,-0.8635,1.7558
A,69.59,A200117C00042500,call,1/17/20,42.5,0,25.1,29.8,0,0,0.3061,0.9957,0.0009,-1.1674,0.5746
A,69.59,A200117P00042500,put,1/17/20,42.5,0.54,0.06,0.37,0,23,0.4145,-0.0227,0.0029,-1.1563,2.4415
A,69.59,A200117C00045000,call,1/17/20,45,0,22.8,27.4,0,0,0.3061,0.9903,0.0019,-1.4313,1.1721
A,69.59,A200117P00045000,put,1/17/20,45,0.75,0.14,0.47,0,13,0.4069,-0.0346,0.0042,-1.6062,3.4664
A,69.59,A200117C00047500,call,1/17/20,47.5,0,20.5,25,0,0,0.3061,0.9806,0.0034,-1.8189,2.1322
A,69.59,A200117P00047500,put,1/17/20,47.5,0.43,0.22,0.55,0,75,0.3863,-0.046,0.0055,-1.9135,4.3684
A,69.59,A200117C00050000,call,1/17/20,50,19,18.35,22,0,21,0.3061,0.9648,0.0056,-2.348,3.5134
A,69.59,A200117P00050000,put,1/17/20,50,0.51,0.37,0.7,1,76,0.3742,-0.0642,0.0074,-2.4006,5.6844
A,69.59,A200117C00055000,call,1/17/20,55,13.05,15.35,16.35,0,11,0.3061,0.9083,0.0119,-3.7866,7.4506
A,69.59,A200117P00055000,put,1/17/20,55,0.96,0.85,0.99,7,1047,0.3404,-0.1117,0.0123,-3.2632,8.6029
A,69.59,A200117C00057500,call,1/17/20,57.5,0,13.25,14.25,0,0,0.3103,0.8632,0.0156,-4.7027,9.9144
A,69.59,A200117P00057500,put,1/17/20,57.5,2.12,1.2,1.33,0,166,0.3297,-0.1486,0.0155,-3.8205,10.4829
A,69.59,A200117C00060000,call,1/17/20,60,11.9,11.35,11.95,20,21,0.2998,0.818,0.0195,-5.2783,11.9551
A,69.59,A200117P00060000,put,1/17/20,60,1.51,1.6,1.77,4,522,0.317,-0.1923,0.0191,-4.2909,12.3699
A,69.59,A200117C00062500,call,1/17/20,62.5,7.4,9.35,10.05,0,41,0.2892,0.7633,0.0236,-5.7715,13.96
A,69.59,A200117P00062500,put,1/17/20,62.5,1.96,2.17,2.39,5,189,0.309,-0.2471,0.0226,-4.7746,14.2912
A,69.59,A200117C00065000,call,1/17/20,65,6.4,7.55,8.05,0,46,0.2735,0.701,0.0281,-6.0222,15.7104
A,69.59,A200117P00065000,put,1/17/20,65,2.68,2.73,3.05,4,340,0.2929,-0.307,0.0265,-4.9485,15.8956
A,69.59,A200117C00067500,call,1/17/20,67.5,6.5,5.95,6.35,50,793,0.2633,0.6257,0.0318,-6.1982,17.1492
A,69.59,A200117P00067500,put,1/17/20,67.5,3.7,3.6,3.95,79,1015,0.2845,-0.3783,0.0295,-5.0973,17.2066
A,69.59,A200117C00070000,call,1/17/20,70,4.85,4.6,4.9,21,826,0.2564,0.5424,0.0342,-6.2004,17.9508
A,69.59,A200117P00070000,put,1/17/20,70,4.85,4.75,5.05,67,402,0.2796,-0.4554,0.0313,-5.0909,17.9397
A,69.59,A200117C00072500,call,1/17/20,72.5,3.61,3.55,3.7,70,298,0.2538,0.4575,0.0345,-6.035,17.9498
A,69.59,A200117P00072500,put,1/17/20,72.5,6.3,5.85,6.45,7,2274,0.2712,-0.5355,0.0324,-4.7693,17.9812
A,69.59,A200117C00075000,call,1/17/20,75,2.72,2.55,2.78,5,694,0.2492,0.3741,0.0336,-5.5891,17.1457
A,69.59,A200117P00075000,put,1/17/20,75,7.8,7.35,8.05,3,492,0.269,-0.6122,0.0315,-4.3585,17.334
A,69.59,A200117C00077500,call,1/17/20,77.5,1.95,1.52,1.99,6,648,0.2347,0.2859,0.032,-4.6866,15.3853
A,69.59,A200117P00077500,put,1/17/20,77.5,8.55,9,9.8,1,153,0.2651,-0.6851,0.0296,-3.7277,16.0729
A,69.59,A200117C00080000,call,1/17/20,80,1.71,0.99,1.39,7,310,0.2305,0.2147,0.028,-3.9164,13.2098
A,69.59,A200117P00080000,put,1/17/20,80,11.1,11.05,12.55,39,135,0.2964,-0.7179,0.0252,-3.9406,15.2883
A,69.59,A200117C00082500,call,1/17/20,82.5,1.15,0.61,0.92,1,209,0.2249,0.1529,0.0232,-3.0686,10.6852
A,69.59,A200117P00082500,put,1/17/20,82.5,10.1,13,14.35,0,56,0.2871,-0.7782,0.0229,-3.0128,13.4606
A,69.59,A200117C00085000,call,1/17/20,85,0.8,0.49,0.55,1,178,0.2266,0.1116,0.0185,-2.4704,8.5985
A,69.59,A200117P00085000,put,1/17/20,85,16.35,15.05,16.3,0,10,0.2758,-0.8344,0.0199,-1.9806,11.261
A,69.59,A200117C00087500,call,1/17/20,87.5,0.74,0.17,0.58,0,32,0.2269,0.0789,0.0143,-1.9041,6.6562
A,69.59,A200117P00087500,put,1/17/20,87.5,10.9,16.35,20.2,0,16,0.3098,-0.8384,0.0175,-2.3025,11.0817
A,69.59,A200117C00090000,call,1/17/20,90,0.21,0.18,0.27,0,794,0.2267,0.0542,0.0107,-1.4162,4.9785
A,69.59,A200117P00090000,put,1/17/20,90,13.1,18.1,22.55,0,0,0.3214,-0.8599,0.0153,-1.9856,10.0792
A,69.59,A200117C00095000,call,1/17/20,95,0.15,0.03,0.2,0,337,0.2274,0.0247,0.0056,-0.7411,2.6169
A,69.59,A200117P00095000,put,1/17/20,95,17.3,23,27.6,0,0,0.3501,-0.887,0.0121,-1.5925,8.6741
A,69.59,A200117C00100000,call,1/17/20,100,0.03,0,0.1,5,5,0.2424,0.0154,0.0035,-0.5257,1.7527
A,69.59,A200117P00100000,put,1/17/20,100,20.95,28,32.5,0,0,0.3864,-0.8995,0.0101,-1.5108,7.971
A,69.59,A200117C00105000,call,1/17/20,105,0.06,0,0.05,10,10,0.25,0.0084,0.002,-0.3201,1.0397
A,69.59,A200117P00105000,put,1/17/20,105,0,33,37.8,0,0,0.3864,-0.9296,0.0077,-0.501,6.1023
A,69.59,A200117C00110000,call,1/17/20,110,0,0,0.05,0,0,0.25,0.0037,0.001,-0.1546,0.5037
A,69.59,A200117P00110000,put,1/17/20,110,0,38.05,42.7,0,0,0.3864,-0.9513,0.0058,0.3451,4.5669
A,69.59,A200117C00115000,call,1/17/20,115,0.03,0,0.04,0,6,0.25,0.0016,0.0005,-0.0715,0.2335
A,69.59,A200117P00115000,put,1/17/20,115,0,43,47.55,0,0,0.3864,-0.9667,0.0042,1.0355,3.353
A,69.59,A200221C00037500,call,2/21/20,37.5,0,30.05,34.8,0,0,0.2773,0.9994,0.0001,-0.8769,0.1
A,69.59,A200221P00037500,put,2/21/20,37.5,0,0,2.25,0,0,0.355,-0.0048,0.0008,-0.2292,0.6939
A,69.59,A200221C00040000,call,2/21/20,40,0,27.55,32.35,0,0,0.2773,0.9983,0.0004,-0.9776,0.2717
A,69.59,A200221P00040000,put,2/21/20,40,0,0,2.31,0,0,0.355,-0.0096,0.0015,-0.4257,1.2933
A,69.59,A200221C00042500,call,2/21/20,42.5,0,25.2,29.9,0,0,0.2773,0.9957,0.0009,-1.1262,0.6318
A,69.59,A200221P00042500,put,2/21/20,42.5,0.34,0,2.4,0,1,0.355,-0.0177,0.0025,-0.7183,2.1902
A,69.59,A200221C00045000,call,2/21/20,45,0,22.8,27.5,0,0,0.2773,0.9904,0.0018,-1.3489,1.2867
A,69.59,A200221P00045000,put,2/21/20,45,0.58,0.02,0.75,0,1,0.355,-0.0301,0.0038,-1.1164,3.4183
A,69.59,A200221C00047500,call,2/21/20,47.5,0,21.65,24.55,0,0,0.2773,0.9809,0.0034,-1.6702,2.3387
A,69.59,A200221P00047500,put,2/21/20,47.5,0,0.47,0.59,0,0,0.381,-0.0579,0.0061,-2.0285,5.8088
A,69.59,A200221C00050000,call,2/21/20,50,0,18.95,22.55,0,0,0.2773,0.9652,0.0055,-2.1042,3.8523
A,69.59,A200221P00050000,put,2/21/20,50,0.64,0.64,0.79,0,10,0.3678,-0.077,0.0078,-2.4271,7.2394
A,69.59,A200221C00055000,call,2/21/20,55,22.63,15.55,16.3,0,14,0.2773,0.9095,0.0117,-3.2737,8.1734
A,69.59,A200221P00055000,put,2/21/20,55,1.95,1.17,1.46,0,19,0.3481,-0.1332,0.0123,-3.3748,10.7825
A,69.59,A200221C00060000,call,2/21/20,60,11.9,11.55,12.25,12,2,0.2816,0.8136,0.019,-4.6758,13.4413
A,69.59,A200221P00060000,put,2/21/20,60,2.15,1.98,2.36,9,20,0.323,-0.2104,0.0178,-4.1166,14.4623
A,69.59,A200221C00062500,call,2/21/20,62.5,0,9.65,10.5,0,0,0.2793,0.7562,0.0224,-5.2083,15.716
A,69.59,A200221P00062500,put,2/21/20,62.5,3.6,2.59,2.97,0,9,0.3129,-0.2603,0.0207,-4.4265,16.2675
A,69.59,A200221C00065000,call,2/21/20,65,0,8.05,8.65,0,0,0.2736,0.6933,0.0256,-5.5575,17.599
A,69.59,A200221P00065000,put,2/21/20,65,3.05,3.4,3.65,0,28,0.3033,-0.317,0.0234,-4.6316,17.8524
A,69.59,A200221C00067500,call,2/21/20,67.5,6.95,6.5,7.1,2,22,0.2678,0.6241,0.0283,-5.7509,19.0195
A,69.59,A200221P00067500,put,2/21/20,67.5,4.8,4.3,4.6,0,5,0.2958,-0.38,0.0257,-4.7315,19.083
A,69.59,A200221C00070000,call,2/21/20,70,5.75,5.25,5.75,2,60,0.2656,0.5506,0.0297,-5.8316,19.834
A,69.59,A200221P00070000,put,2/21/20,70,6.25,5.4,5.7,0,8,0.2893,-0.447,0.0273,-4.6846,19.8186
A,69.59,A200221C00072500,call,2/21/20,72.5,4.4,4,4.5,1,38,0.2574,0.4745,0.0309,-5.6116,19.9542
A,69.59,A200221P00072500,put,2/21/20,72.5,5.55,6.65,7.05,0,23,0.2847,-0.5156,0.0279,-4.5015,19.9798
A,69.59,A200221C00075000,call,2/21/20,75,4.01,3,3.45,7,49,0.2516,0.3987,0.0306,-5.2548,19.3466
A,69.59,A200221P00075000,put,2/21/20,75,6,8.15,8.5,0,37,0.2808,-0.5832,0.0277,-4.1703,19.5584
A,69.59,A200221C00077500,call,2/21/20,77.5,0,2.33,2.6,0,63,0.2505,0.3298,0.0288,-4.8519,18.1466
A,69.59,A200221P00077500,put,2/21/20,77.5,6.18,9.85,10.3,0,17,0.2833,-0.6433,0.0263,-3.8446,18.6914
A,69.59,A200221C00080000,call,2/21/20,80,1.74,1.52,2.05,0,93,0.2442,0.2621,0.0266,-4.2204,16.3241
A,69.59,A200221P00080000,put,2/21/20,80,11.25,11.5,12.1,0,1,0.277,-0.7052,0.0248,-3.2181,17.2889
A,69.59,A200221C00082500,call,2/21/20,82.5,0.78,1.04,1.4,0,10,0.2365,0.1993,0.0236,-3.4831,14.004
A,69.59,A200221P00082500,put,2/21/20,82.5,11.7,13.6,14.3,0,8,0.2888,-0.7444,0.0222,-2.9759,16.1149
A,69.59,A200221C00085000,call,2/21/20,85,0.69,0.68,1,0,16,0.2323,0.149,0.0199,-2.8241,11.6341
A,69.59,A200221P00085000,put,2/21/20,85,12.95,15.6,16.15,0,4,0.2808,-0.7965,0.0201,-2.2005,14.1799
A,69.59,A200221C00090000,call,2/21/20,90,0.39,0.31,1.26,0,1,0.2661,0.1182,0.0148,-2.7171,9.9204
A,69.59,A200221P00090000,put,2/21/20,90,16.4,19.6,21.55,0,9,0.2958,-0.8519,0.0156,-1.4733,11.585
A,69.59,A200221C00095000,call,2/21/20,95,0,0.06,2.23,0,0,0.3119,0.1112,0.0121,-3.0154,9.4973
A,69.59,A200221P00095000,put,2/21/20,95,0,23.1,27.8,0,0,0.344,-0.8609,0.0129,-1.7239,11.1073
A,69.59,A200221C00100000,call,2/21/20,100,0,0,2.32,0,0,0.3505,0.1033,0.0102,-3.1908,9.0087
A,69.59,A200221P00100000,put,2/21/20,100,0,28,32.8,0,0,0.344,-0.9017,0.0101,-0.7508,8.6857
A,69.59,A200221C00105000,call,2/21/20,105,0,0,2.28,0,0,0.3812,0.0938,0.0088,-3.2169,8.3938
A,69.59,A200221P00105000,put,2/21/20,105,0,33,37.7,0,0,0.344,-0.9317,0.0076,0.0943,6.6061
A,69.59,A210115C00032500,call,1/15/21,32.5,43.78,35.1,40,0,5,0.2605,0.9967,0.0005,-0.7932,0.8344
A,69.59,A210115P00032500,put,1/15/21,32.5,0.37,0.15,0.75,0,46,0.3908,-0.0263,0.0019,-0.6454,5.0609
A,69.59,A210115C00035000,call,1/15/21,35,38.2,32.7,37.5,0,0,0.2605,0.9933,0.0009,-0.9084,1.5499
A,69.59,A210115P00035000,put,1/15/21,35,0.65,0.25,0.91,0,210,0.3819,-0.0352,0.0025,-0.7973,6.4374
A,69.59,A210115C00037500,call,1/15/21,37.5,0,30.8,35.35,0,0,0.2605,0.9878,0.0015,-1.0523,2.6205
A,69.59,A210115P00037500,put,1/15/21,37.5,0.54,0.7,1.17,0,27,0.3992,-0.0541,0.0033,-1.1726,9.1089
A,69.59,A210115C00040000,call,1/15/21,40,31.03,28.5,33,0,2,0.2605,0.9795,0.0023,-1.228,4.0957
A,69.59,A210115P00040000,put,1/15/21,40,1.15,0.7,1.43,0,103,0.3775,-0.0632,0.004,-1.2427,10.2892
A,69.59,A210115C00042500,call,1/15/21,42.5,28.7,26.1,31,0,7,0.2605,0.9678,0.0033,-1.4357,5.9898
